"","Fecha","CVEGEO","MUNICIPIO","CASOS","NUEVOS"
"13148",2020-10-01,26017,"Caborca",1426,15
"13149",2020-10-01,26018,"Cajeme",4469,1
"13150",2020-10-01,26019,"Cananea",504,11
"13151",2020-10-01,26020,"Carbó",6,0
"13152",2020-10-01,26022,"Cucurpe",3,0
"13153",2020-10-01,26023,"Cumpas",17,0
"13154",2020-10-01,26024,"Divisaderos",5,0
"13155",2020-10-01,26025,"Empalme",574,0
"13156",2020-10-01,26026,"Etchojoa",371,2
"13157",2020-10-01,26027,"Fronteras",14,0
"13158",2020-10-01,26070,"General Plutarco Elías Calles",105,0
"13159",2020-10-01,26028,"Granados",5,0
"13160",2020-10-01,26029,"Guaymas",1712,1
"13161",2020-10-01,26030,"Hermosillo",15276,75
"13162",2020-10-01,26031,"Huachinera",1,0
"13163",2020-10-01,26032,"Huásabas",2,0
"13164",2020-10-01,26033,"Huatabampo",588,3
"13165",2020-10-01,26034,"Huépac",1,0
"13166",2020-10-01,26035,"Imuris",59,0
"13167",2020-10-01,26021,"La Colorada",1,0
"13168",2020-10-01,26036,"Magdalena",284,0
"13169",2020-10-01,26038,"Moctezuma",23,0
"13170",2020-10-01,26039,"Naco",11,1
"13171",2020-10-01,26040,"Nácori Chico",7,0
"13172",2020-10-01,26041,"Nacozari de García",89,0
"13173",2020-10-01,26042,"Navojoa",1515,8
"13174",2020-10-01,26043,"Nogales",2559,1
"13175",2020-10-01,26044,"Ónavas",6,0
"13176",2020-10-01,26045,"Opodepe",2,0
"13177",2020-10-01,26046,"Oquitoa",2,0
"13178",2020-10-01,26047,"Pitiquito",117,2
"13179",2020-10-01,26048,"Puerto Peñasco",227,2
"13180",2020-10-01,26049,"Quiriego",8,0
"13181",2020-10-01,26050,"Rayón",5,0
"13182",2020-10-01,26051,"Rosario",42,0
"13183",2020-10-01,26052,"Sahuaripa",17,0
"13184",2020-10-01,26053,"San Felipe de Jesús",4,0
"13185",2020-10-01,26072,"San Ignacio Río Muerto",91,0
"13186",2020-10-01,26054,"San Javier",3,0
"13187",2020-10-01,26055,"San Luis Río Colorado",1929,5
"13188",2020-10-01,26056,"San Miguel de Horcasitas",16,0
"13189",2020-10-01,26058,"Santa Ana",122,0
"13190",2020-10-01,26059,"Santa Cruz",3,0
"13191",2020-10-01,26060,"Sáric",6,0
"13192",2020-10-01,26061,"Soyopa",1,0
"13193",2020-10-01,26062,"Suaqui Grande",1,0
"13194",2020-10-01,26063,"Tepache",2,0
"13195",2020-10-01,26064,"Trincheras",11,0
"13196",2020-10-01,26065,"Tubutama",5,0
"13197",2020-10-01,26066,"Ures",37,0
"13198",2020-10-01,26067,"Villa Hidalgo",5,0
"13199",2020-10-01,26068,"Villa Pesqueira",4,0
"13200",2020-10-01,26069,"Yécora",22,0
"13201",2020-10-02,26001,"Aconchi",14,0
"13202",2020-10-02,26002,"Agua Prieta",741,1
"13203",2020-10-02,26003,"Álamos",68,0
"13204",2020-10-02,26004,"Altar",49,0
"13205",2020-10-02,26006,"Arizpe",11,0
"13206",2020-10-02,26010,"Bacerac",3,0
"13207",2020-10-02,26011,"Bacoachi",20,0
"13208",2020-10-02,26012,"Bácum",153,0
"13209",2020-10-02,26013,"Banámichi",2,0
"13210",2020-10-02,26014,"Baviácora",32,0
"13211",2020-10-02,26015,"Bavispe",5,0
"13212",2020-10-02,26071,"Benito Juárez",111,1
"13213",2020-10-02,26016,"Benjamín Hill",21,0
"13214",2020-10-02,26017,"Caborca",1429,3
"13215",2020-10-02,26018,"Cajeme",4470,1
"13216",2020-10-02,26019,"Cananea",518,14
"13217",2020-10-02,26020,"Carbó",6,0
"13218",2020-10-02,26022,"Cucurpe",3,0
"13219",2020-10-02,26023,"Cumpas",17,0
"13220",2020-10-02,26024,"Divisaderos",5,0
"13221",2020-10-02,26025,"Empalme",574,0
"13222",2020-10-02,26026,"Etchojoa",377,6
"13223",2020-10-02,26027,"Fronteras",14,0
"13224",2020-10-02,26070,"General Plutarco Elías Calles",106,1
"13225",2020-10-02,26028,"Granados",5,0
"13226",2020-10-02,26029,"Guaymas",1712,0
"13227",2020-10-02,26030,"Hermosillo",15369,93
"13228",2020-10-02,26031,"Huachinera",1,0
"13229",2020-10-02,26032,"Huásabas",2,0
"13230",2020-10-02,26033,"Huatabampo",601,13
"13231",2020-10-02,26034,"Huépac",1,0
"13232",2020-10-02,26035,"Imuris",59,0
"13233",2020-10-02,26021,"La Colorada",1,0
"13234",2020-10-02,26036,"Magdalena",284,0
"13235",2020-10-02,26038,"Moctezuma",23,0
"13236",2020-10-02,26039,"Naco",13,2
"13237",2020-10-02,26040,"Nácori Chico",7,0
"13238",2020-10-02,26041,"Nacozari de García",89,0
"13239",2020-10-02,26042,"Navojoa",1525,10
"13240",2020-10-02,26043,"Nogales",2564,5
"13241",2020-10-02,26044,"Ónavas",6,0
"13242",2020-10-02,26045,"Opodepe",2,0
"13243",2020-10-02,26046,"Oquitoa",2,0
"13244",2020-10-02,26047,"Pitiquito",118,1
"13245",2020-10-02,26048,"Puerto Peñasco",231,4
"13246",2020-10-02,26049,"Quiriego",8,0
"13247",2020-10-02,26050,"Rayón",5,0
"13248",2020-10-02,26051,"Rosario",42,0
"13249",2020-10-02,26052,"Sahuaripa",17,0
"13250",2020-10-02,26053,"San Felipe de Jesús",4,0
"13251",2020-10-02,26072,"San Ignacio Río Muerto",91,0
"13252",2020-10-02,26054,"San Javier",3,0
"13253",2020-10-02,26055,"San Luis Río Colorado",1932,3
"13254",2020-10-02,26056,"San Miguel de Horcasitas",16,0
"13255",2020-10-02,26058,"Santa Ana",122,0
"13256",2020-10-02,26059,"Santa Cruz",3,0
"13257",2020-10-02,26060,"Sáric",6,0
"13258",2020-10-02,26061,"Soyopa",1,0
"13259",2020-10-02,26062,"Suaqui Grande",1,0
"13260",2020-10-02,26063,"Tepache",2,0
"13261",2020-10-02,26064,"Trincheras",11,0
"13262",2020-10-02,26065,"Tubutama",5,0
"13263",2020-10-02,26066,"Ures",37,0
"13264",2020-10-02,26067,"Villa Hidalgo",5,0
"13265",2020-10-02,26068,"Villa Pesqueira",4,0
"13266",2020-10-02,26069,"Yécora",22,0
"13267",2020-10-03,26001,"Aconchi",15,1
"13268",2020-10-03,26002,"Agua Prieta",741,0
"13269",2020-10-03,26003,"Álamos",68,0
"13270",2020-10-03,26004,"Altar",49,0
"13271",2020-10-03,26006,"Arizpe",11,0
"13272",2020-10-03,26010,"Bacerac",3,0
"13273",2020-10-03,26011,"Bacoachi",20,0
"13274",2020-10-03,26012,"Bácum",153,0
"13275",2020-10-03,26013,"Banámichi",2,0
"13276",2020-10-03,26014,"Baviácora",32,0
"13277",2020-10-03,26015,"Bavispe",5,0
"13278",2020-10-03,26071,"Benito Juárez",112,1
"13279",2020-10-03,26016,"Benjamín Hill",23,2
"13280",2020-10-03,26017,"Caborca",1429,0
"13281",2020-10-03,26018,"Cajeme",4499,29
"13282",2020-10-03,26019,"Cananea",534,16
"13283",2020-10-03,26020,"Carbó",6,0
"13284",2020-10-03,26022,"Cucurpe",3,0
"13285",2020-10-03,26023,"Cumpas",17,0
"13286",2020-10-03,26024,"Divisaderos",5,0
"13287",2020-10-03,26025,"Empalme",577,3
"13288",2020-10-03,26026,"Etchojoa",385,8
"13289",2020-10-03,26027,"Fronteras",14,0
"13290",2020-10-03,26070,"General Plutarco Elías Calles",106,0
"13291",2020-10-03,26028,"Granados",5,0
"13292",2020-10-03,26029,"Guaymas",1724,12
"13293",2020-10-03,26030,"Hermosillo",15432,63
"13294",2020-10-03,26031,"Huachinera",1,0
"13295",2020-10-03,26032,"Huásabas",2,0
"13296",2020-10-03,26033,"Huatabampo",618,17
"13297",2020-10-03,26034,"Huépac",1,0
"13298",2020-10-03,26035,"Imuris",59,0
"13299",2020-10-03,26021,"La Colorada",1,0
"13300",2020-10-03,26036,"Magdalena",285,1
"13301",2020-10-03,26038,"Moctezuma",23,0
"13302",2020-10-03,26039,"Naco",14,1
"13303",2020-10-03,26040,"Nácori Chico",7,0
"13304",2020-10-03,26041,"Nacozari de García",89,0
"13305",2020-10-03,26042,"Navojoa",1539,14
"13306",2020-10-03,26043,"Nogales",2566,2
"13307",2020-10-03,26044,"Ónavas",6,0
"13308",2020-10-03,26045,"Opodepe",2,0
"13309",2020-10-03,26046,"Oquitoa",2,0
"13310",2020-10-03,26047,"Pitiquito",118,0
"13311",2020-10-03,26048,"Puerto Peñasco",231,0
"13312",2020-10-03,26049,"Quiriego",8,0
"13313",2020-10-03,26050,"Rayón",5,0
"13314",2020-10-03,26051,"Rosario",42,0
"13315",2020-10-03,26052,"Sahuaripa",17,0
"13316",2020-10-03,26053,"San Felipe de Jesús",4,0
"13317",2020-10-03,26072,"San Ignacio Río Muerto",91,0
"13318",2020-10-03,26054,"San Javier",3,0
"13319",2020-10-03,26055,"San Luis Río Colorado",1933,1
"13320",2020-10-03,26056,"San Miguel de Horcasitas",16,0
"13321",2020-10-03,26058,"Santa Ana",124,2
"13322",2020-10-03,26059,"Santa Cruz",3,0
"13323",2020-10-03,26060,"Sáric",6,0
"13324",2020-10-03,26061,"Soyopa",1,0
"13325",2020-10-03,26062,"Suaqui Grande",1,0
"13326",2020-10-03,26063,"Tepache",2,0
"13327",2020-10-03,26064,"Trincheras",11,0
"13328",2020-10-03,26065,"Tubutama",5,0
"13329",2020-10-03,26066,"Ures",38,1
"13330",2020-10-03,26067,"Villa Hidalgo",5,0
"13331",2020-10-03,26068,"Villa Pesqueira",4,0
"13332",2020-10-03,26069,"Yécora",22,0
"13333",2020-10-04,26001,"Aconchi",15,0
"13334",2020-10-04,26002,"Agua Prieta",741,0
"13335",2020-10-04,26003,"Álamos",68,0
"13336",2020-10-04,26004,"Altar",50,1
"13337",2020-10-04,26006,"Arizpe",11,0
"13338",2020-10-04,26010,"Bacerac",3,0
"13339",2020-10-04,26011,"Bacoachi",20,0
"13340",2020-10-04,26012,"Bácum",153,0
"13341",2020-10-04,26013,"Banámichi",2,0
"13342",2020-10-04,26014,"Baviácora",32,0
"13343",2020-10-04,26015,"Bavispe",5,0
"13344",2020-10-04,26071,"Benito Juárez",113,1
"13345",2020-10-04,26016,"Benjamín Hill",23,0
"13346",2020-10-04,26017,"Caborca",1438,9
"13347",2020-10-04,26018,"Cajeme",4502,3
"13348",2020-10-04,26019,"Cananea",540,6
"13349",2020-10-04,26020,"Carbó",6,0
"13350",2020-10-04,26022,"Cucurpe",3,0
"13351",2020-10-04,26023,"Cumpas",17,0
"13352",2020-10-04,26024,"Divisaderos",5,0
"13353",2020-10-04,26025,"Empalme",577,0
"13354",2020-10-04,26026,"Etchojoa",394,9
"13355",2020-10-04,26027,"Fronteras",14,0
"13356",2020-10-04,26070,"General Plutarco Elías Calles",106,0
"13357",2020-10-04,26028,"Granados",5,0
"13358",2020-10-04,26029,"Guaymas",1725,1
"13359",2020-10-04,26030,"Hermosillo",15469,37
"13360",2020-10-04,26031,"Huachinera",1,0
"13361",2020-10-04,26032,"Huásabas",2,0
"13362",2020-10-04,26033,"Huatabampo",619,1
"13363",2020-10-04,26034,"Huépac",1,0
"13364",2020-10-04,26035,"Imuris",59,0
"13365",2020-10-04,26021,"La Colorada",1,0
"13366",2020-10-04,26036,"Magdalena",285,0
"13367",2020-10-04,26038,"Moctezuma",23,0
"13368",2020-10-04,26039,"Naco",15,1
"13369",2020-10-04,26040,"Nácori Chico",7,0
"13370",2020-10-04,26041,"Nacozari de García",89,0
"13371",2020-10-04,26042,"Navojoa",1541,2
"13372",2020-10-04,26043,"Nogales",2570,4
"13373",2020-10-04,26044,"Ónavas",6,0
"13374",2020-10-04,26045,"Opodepe",2,0
"13375",2020-10-04,26046,"Oquitoa",2,0
"13376",2020-10-04,26047,"Pitiquito",120,2
"13377",2020-10-04,26048,"Puerto Peñasco",233,2
"13378",2020-10-04,26049,"Quiriego",8,0
"13379",2020-10-04,26050,"Rayón",5,0
"13380",2020-10-04,26051,"Rosario",42,0
"13381",2020-10-04,26052,"Sahuaripa",17,0
"13382",2020-10-04,26053,"San Felipe de Jesús",4,0
"13383",2020-10-04,26072,"San Ignacio Río Muerto",92,1
"13384",2020-10-04,26054,"San Javier",3,0
"13385",2020-10-04,26055,"San Luis Río Colorado",1946,13
"13386",2020-10-04,26056,"San Miguel de Horcasitas",16,0
"13387",2020-10-04,26058,"Santa Ana",124,0
"13388",2020-10-04,26059,"Santa Cruz",3,0
"13389",2020-10-04,26060,"Sáric",6,0
"13390",2020-10-04,26061,"Soyopa",1,0
"13391",2020-10-04,26062,"Suaqui Grande",1,0
"13392",2020-10-04,26063,"Tepache",2,0
"13393",2020-10-04,26064,"Trincheras",11,0
"13394",2020-10-04,26065,"Tubutama",5,0
"13395",2020-10-04,26066,"Ures",38,0
"13396",2020-10-04,26067,"Villa Hidalgo",5,0
"13397",2020-10-04,26068,"Villa Pesqueira",4,0
"13398",2020-10-04,26069,"Yécora",22,0
"13399",2020-10-05,26001,"Aconchi",15,0
"13400",2020-10-05,26002,"Agua Prieta",742,1
"13401",2020-10-05,26003,"Álamos",68,0
"13402",2020-10-05,26004,"Altar",50,0
"13403",2020-10-05,26006,"Arizpe",11,0
"13404",2020-10-05,26010,"Bacerac",3,0
"13405",2020-10-05,26011,"Bacoachi",20,0
"13406",2020-10-05,26012,"Bácum",153,0
"13407",2020-10-05,26013,"Banámichi",2,0
"13408",2020-10-05,26014,"Baviácora",32,0
"13409",2020-10-05,26015,"Bavispe",5,0
"13410",2020-10-05,26071,"Benito Juárez",113,0
"13411",2020-10-05,26016,"Benjamín Hill",23,0
"13412",2020-10-05,26017,"Caborca",1438,0
"13413",2020-10-05,26018,"Cajeme",4521,19
"13414",2020-10-05,26019,"Cananea",545,5
"13415",2020-10-05,26020,"Carbó",6,0
"13416",2020-10-05,26022,"Cucurpe",3,0
"13417",2020-10-05,26023,"Cumpas",17,0
"13418",2020-10-05,26024,"Divisaderos",5,0
"13419",2020-10-05,26025,"Empalme",578,1
"13420",2020-10-05,26026,"Etchojoa",395,1
"13421",2020-10-05,26027,"Fronteras",14,0
"13422",2020-10-05,26070,"General Plutarco Elías Calles",106,0
"13423",2020-10-05,26028,"Granados",5,0
"13424",2020-10-05,26029,"Guaymas",1729,4
"13425",2020-10-05,26030,"Hermosillo",15523,54
"13426",2020-10-05,26031,"Huachinera",1,0
"13427",2020-10-05,26032,"Huásabas",2,0
"13428",2020-10-05,26033,"Huatabampo",619,0
"13429",2020-10-05,26034,"Huépac",1,0
"13430",2020-10-05,26035,"Imuris",59,0
"13431",2020-10-05,26021,"La Colorada",1,0
"13432",2020-10-05,26036,"Magdalena",285,0
"13433",2020-10-05,26038,"Moctezuma",23,0
"13434",2020-10-05,26039,"Naco",15,0
"13435",2020-10-05,26040,"Nácori Chico",7,0
"13436",2020-10-05,26041,"Nacozari de García",89,0
"13437",2020-10-05,26042,"Navojoa",1543,2
"13438",2020-10-05,26043,"Nogales",2580,10
"13439",2020-10-05,26044,"Ónavas",6,0
"13440",2020-10-05,26045,"Opodepe",2,0
"13441",2020-10-05,26046,"Oquitoa",2,0
"13442",2020-10-05,26047,"Pitiquito",120,0
"13443",2020-10-05,26048,"Puerto Peñasco",233,0
"13444",2020-10-05,26049,"Quiriego",8,0
"13445",2020-10-05,26050,"Rayón",5,0
"13446",2020-10-05,26051,"Rosario",42,0
"13447",2020-10-05,26052,"Sahuaripa",17,0
"13448",2020-10-05,26053,"San Felipe de Jesús",4,0
"13449",2020-10-05,26072,"San Ignacio Río Muerto",92,0
"13450",2020-10-05,26054,"San Javier",3,0
"13451",2020-10-05,26055,"San Luis Río Colorado",1946,0
"13452",2020-10-05,26056,"San Miguel de Horcasitas",16,0
"13453",2020-10-05,26058,"Santa Ana",124,0
"13454",2020-10-05,26059,"Santa Cruz",3,0
"13455",2020-10-05,26060,"Sáric",6,0
"13456",2020-10-05,26061,"Soyopa",1,0
"13457",2020-10-05,26062,"Suaqui Grande",1,0
"13458",2020-10-05,26063,"Tepache",2,0
"13459",2020-10-05,26064,"Trincheras",11,0
"13460",2020-10-05,26065,"Tubutama",5,0
"13461",2020-10-05,26066,"Ures",38,0
"13462",2020-10-05,26067,"Villa Hidalgo",5,0
"13463",2020-10-05,26068,"Villa Pesqueira",4,0
"13464",2020-10-05,26069,"Yécora",22,0
"13465",2020-10-06,26001,"Aconchi",15,0
"13466",2020-10-06,26002,"Agua Prieta",742,0
"13467",2020-10-06,26003,"Álamos",68,0
"13468",2020-10-06,26004,"Altar",50,0
"13469",2020-10-06,26006,"Arizpe",11,0
"13470",2020-10-06,26010,"Bacerac",3,0
"13471",2020-10-06,26011,"Bacoachi",20,0
"13472",2020-10-06,26012,"Bácum",153,0
"13473",2020-10-06,26013,"Banámichi",2,0
"13474",2020-10-06,26014,"Baviácora",32,0
"13475",2020-10-06,26015,"Bavispe",5,0
"13476",2020-10-06,26071,"Benito Juárez",113,0
"13477",2020-10-06,26016,"Benjamín Hill",23,0
"13478",2020-10-06,26017,"Caborca",1442,4
"13479",2020-10-06,26018,"Cajeme",4547,26
"13480",2020-10-06,26019,"Cananea",546,1
"13481",2020-10-06,26020,"Carbó",6,0
"13482",2020-10-06,26022,"Cucurpe",3,0
"13483",2020-10-06,26023,"Cumpas",17,0
"13484",2020-10-06,26024,"Divisaderos",5,0
"13485",2020-10-06,26025,"Empalme",580,2
"13486",2020-10-06,26026,"Etchojoa",401,6
"13487",2020-10-06,26027,"Fronteras",16,2
"13488",2020-10-06,26070,"General Plutarco Elías Calles",106,0
"13489",2020-10-06,26028,"Granados",5,0
"13490",2020-10-06,26029,"Guaymas",1731,2
"13491",2020-10-06,26030,"Hermosillo",15529,6
"13492",2020-10-06,26031,"Huachinera",1,0
"13493",2020-10-06,26032,"Huásabas",2,0
"13494",2020-10-06,26033,"Huatabampo",619,0
"13495",2020-10-06,26034,"Huépac",1,0
"13496",2020-10-06,26035,"Imuris",59,0
"13497",2020-10-06,26021,"La Colorada",1,0
"13498",2020-10-06,26036,"Magdalena",285,0
"13499",2020-10-06,26038,"Moctezuma",23,0
"13500",2020-10-06,26039,"Naco",15,0
"13501",2020-10-06,26040,"Nácori Chico",7,0
"13502",2020-10-06,26041,"Nacozari de García",94,5
"13503",2020-10-06,26042,"Navojoa",1556,13
"13504",2020-10-06,26043,"Nogales",2581,1
"13505",2020-10-06,26044,"Ónavas",6,0
"13506",2020-10-06,26045,"Opodepe",2,0
"13507",2020-10-06,26046,"Oquitoa",2,0
"13508",2020-10-06,26047,"Pitiquito",120,0
"13509",2020-10-06,26048,"Puerto Peñasco",234,1
"13510",2020-10-06,26049,"Quiriego",8,0
"13511",2020-10-06,26050,"Rayón",5,0
"13512",2020-10-06,26051,"Rosario",42,0
"13513",2020-10-06,26052,"Sahuaripa",17,0
"13514",2020-10-06,26053,"San Felipe de Jesús",4,0
"13515",2020-10-06,26072,"San Ignacio Río Muerto",95,3
"13516",2020-10-06,26054,"San Javier",3,0
"13517",2020-10-06,26055,"San Luis Río Colorado",1946,0
"13518",2020-10-06,26056,"San Miguel de Horcasitas",16,0
"13519",2020-10-06,26058,"Santa Ana",124,0
"13520",2020-10-06,26059,"Santa Cruz",3,0
"13521",2020-10-06,26060,"Sáric",6,0
"13522",2020-10-06,26061,"Soyopa",1,0
"13523",2020-10-06,26062,"Suaqui Grande",1,0
"13524",2020-10-06,26063,"Tepache",2,0
"13525",2020-10-06,26064,"Trincheras",11,0
"13526",2020-10-06,26065,"Tubutama",5,0
"13527",2020-10-06,26066,"Ures",38,0
"13528",2020-10-06,26067,"Villa Hidalgo",5,0
"13529",2020-10-06,26068,"Villa Pesqueira",4,0
"13530",2020-10-06,26069,"Yécora",22,0
"13531",2020-10-07,26001,"Aconchi",15,0
"13532",2020-10-07,26002,"Agua Prieta",742,0
"13533",2020-10-07,26003,"Álamos",69,1
"13534",2020-10-07,26004,"Altar",51,1
"13535",2020-10-07,26006,"Arizpe",11,0
"13536",2020-10-07,26010,"Bacerac",3,0
"13537",2020-10-07,26011,"Bacoachi",20,0
"13538",2020-10-07,26012,"Bácum",153,0
"13539",2020-10-07,26013,"Banámichi",2,0
"13540",2020-10-07,26014,"Baviácora",32,0
"13541",2020-10-07,26015,"Bavispe",5,0
"13542",2020-10-07,26071,"Benito Juárez",113,0
"13543",2020-10-07,26016,"Benjamín Hill",23,0
"13544",2020-10-07,26017,"Caborca",1443,1
"13545",2020-10-07,26018,"Cajeme",4553,6
"13546",2020-10-07,26019,"Cananea",561,15
"13547",2020-10-07,26020,"Carbó",6,0
"13548",2020-10-07,26022,"Cucurpe",3,0
"13549",2020-10-07,26023,"Cumpas",17,0
"13550",2020-10-07,26024,"Divisaderos",5,0
"13551",2020-10-07,26025,"Empalme",580,0
"13552",2020-10-07,26026,"Etchojoa",410,9
"13553",2020-10-07,26027,"Fronteras",16,0
"13554",2020-10-07,26070,"General Plutarco Elías Calles",106,0
"13555",2020-10-07,26028,"Granados",5,0
"13556",2020-10-07,26029,"Guaymas",1732,1
"13557",2020-10-07,26030,"Hermosillo",15567,38
"13558",2020-10-07,26031,"Huachinera",1,0
"13559",2020-10-07,26032,"Huásabas",2,0
"13560",2020-10-07,26033,"Huatabampo",643,24
"13561",2020-10-07,26034,"Huépac",1,0
"13562",2020-10-07,26035,"Imuris",59,0
"13563",2020-10-07,26021,"La Colorada",1,0
"13564",2020-10-07,26036,"Magdalena",287,2
"13565",2020-10-07,26038,"Moctezuma",23,0
"13566",2020-10-07,26039,"Naco",15,0
"13567",2020-10-07,26040,"Nácori Chico",7,0
"13568",2020-10-07,26041,"Nacozari de García",95,1
"13569",2020-10-07,26042,"Navojoa",1562,6
"13570",2020-10-07,26043,"Nogales",2586,5
"13571",2020-10-07,26044,"Ónavas",6,0
"13572",2020-10-07,26045,"Opodepe",2,0
"13573",2020-10-07,26046,"Oquitoa",2,0
"13574",2020-10-07,26047,"Pitiquito",120,0
"13575",2020-10-07,26048,"Puerto Peñasco",234,0
"13576",2020-10-07,26049,"Quiriego",8,0
"13577",2020-10-07,26050,"Rayón",5,0
"13578",2020-10-07,26051,"Rosario",42,0
"13579",2020-10-07,26052,"Sahuaripa",17,0
"13580",2020-10-07,26053,"San Felipe de Jesús",4,0
"13581",2020-10-07,26072,"San Ignacio Río Muerto",95,0
"13582",2020-10-07,26054,"San Javier",3,0
"13583",2020-10-07,26055,"San Luis Río Colorado",1949,3
"13584",2020-10-07,26056,"San Miguel de Horcasitas",16,0
"13585",2020-10-07,26058,"Santa Ana",124,0
"13586",2020-10-07,26059,"Santa Cruz",3,0
"13587",2020-10-07,26060,"Sáric",6,0
"13588",2020-10-07,26061,"Soyopa",1,0
"13589",2020-10-07,26062,"Suaqui Grande",1,0
"13590",2020-10-07,26063,"Tepache",2,0
"13591",2020-10-07,26064,"Trincheras",11,0
"13592",2020-10-07,26065,"Tubutama",5,0
"13593",2020-10-07,26066,"Ures",39,1
"13594",2020-10-07,26067,"Villa Hidalgo",5,0
"13595",2020-10-07,26068,"Villa Pesqueira",4,0
"13596",2020-10-07,26069,"Yécora",22,0
"13597",2020-10-08,26001,"Aconchi",15,0
"13598",2020-10-08,26002,"Agua Prieta",742,0
"13599",2020-10-08,26003,"Álamos",69,0
"13600",2020-10-08,26004,"Altar",52,1
"13601",2020-10-08,26006,"Arizpe",11,0
"13602",2020-10-08,26010,"Bacerac",3,0
"13603",2020-10-08,26011,"Bacoachi",20,0
"13604",2020-10-08,26012,"Bácum",153,0
"13605",2020-10-08,26013,"Banámichi",2,0
"13606",2020-10-08,26014,"Baviácora",32,0
"13607",2020-10-08,26015,"Bavispe",5,0
"13608",2020-10-08,26071,"Benito Juárez",113,0
"13609",2020-10-08,26016,"Benjamín Hill",23,0
"13610",2020-10-08,26017,"Caborca",1456,13
"13611",2020-10-08,26018,"Cajeme",4559,6
"13612",2020-10-08,26019,"Cananea",577,16
"13613",2020-10-08,26020,"Carbó",6,0
"13614",2020-10-08,26022,"Cucurpe",3,0
"13615",2020-10-08,26023,"Cumpas",17,0
"13616",2020-10-08,26024,"Divisaderos",5,0
"13617",2020-10-08,26025,"Empalme",580,0
"13618",2020-10-08,26026,"Etchojoa",415,5
"13619",2020-10-08,26027,"Fronteras",16,0
"13620",2020-10-08,26070,"General Plutarco Elías Calles",106,0
"13621",2020-10-08,26028,"Granados",5,0
"13622",2020-10-08,26029,"Guaymas",1733,1
"13623",2020-10-08,26030,"Hermosillo",15595,28
"13624",2020-10-08,26031,"Huachinera",1,0
"13625",2020-10-08,26032,"Huásabas",2,0
"13626",2020-10-08,26033,"Huatabampo",644,1
"13627",2020-10-08,26034,"Huépac",1,0
"13628",2020-10-08,26035,"Imuris",59,0
"13629",2020-10-08,26021,"La Colorada",1,0
"13630",2020-10-08,26036,"Magdalena",287,0
"13631",2020-10-08,26038,"Moctezuma",23,0
"13632",2020-10-08,26039,"Naco",15,0
"13633",2020-10-08,26040,"Nácori Chico",7,0
"13634",2020-10-08,26041,"Nacozari de García",95,0
"13635",2020-10-08,26042,"Navojoa",1570,8
"13636",2020-10-08,26043,"Nogales",2590,4
"13637",2020-10-08,26044,"Ónavas",6,0
"13638",2020-10-08,26045,"Opodepe",2,0
"13639",2020-10-08,26046,"Oquitoa",2,0
"13640",2020-10-08,26047,"Pitiquito",120,0
"13641",2020-10-08,26048,"Puerto Peñasco",235,1
"13642",2020-10-08,26049,"Quiriego",8,0
"13643",2020-10-08,26050,"Rayón",5,0
"13644",2020-10-08,26051,"Rosario",42,0
"13645",2020-10-08,26052,"Sahuaripa",17,0
"13646",2020-10-08,26053,"San Felipe de Jesús",4,0
"13647",2020-10-08,26072,"San Ignacio Río Muerto",95,0
"13648",2020-10-08,26054,"San Javier",3,0
"13649",2020-10-08,26055,"San Luis Río Colorado",1949,0
"13650",2020-10-08,26056,"San Miguel de Horcasitas",16,0
"13651",2020-10-08,26058,"Santa Ana",125,1
"13652",2020-10-08,26059,"Santa Cruz",3,0
"13653",2020-10-08,26060,"Sáric",6,0
"13654",2020-10-08,26061,"Soyopa",1,0
"13655",2020-10-08,26062,"Suaqui Grande",1,0
"13656",2020-10-08,26063,"Tepache",2,0
"13657",2020-10-08,26064,"Trincheras",11,0
"13658",2020-10-08,26065,"Tubutama",5,0
"13659",2020-10-08,26066,"Ures",39,0
"13660",2020-10-08,26067,"Villa Hidalgo",5,0
"13661",2020-10-08,26068,"Villa Pesqueira",4,0
"13662",2020-10-08,26069,"Yécora",22,0
"13663",2020-10-09,26001,"Aconchi",15,0
"13664",2020-10-09,26002,"Agua Prieta",743,1
"13665",2020-10-09,26003,"Álamos",69,0
"13666",2020-10-09,26004,"Altar",52,0
"13667",2020-10-09,26006,"Arizpe",11,0
"13668",2020-10-09,26010,"Bacerac",3,0
"13669",2020-10-09,26011,"Bacoachi",20,0
"13670",2020-10-09,26012,"Bácum",153,0
"13671",2020-10-09,26013,"Banámichi",2,0
"13672",2020-10-09,26014,"Baviácora",32,0
"13673",2020-10-09,26015,"Bavispe",5,0
"13674",2020-10-09,26071,"Benito Juárez",113,0
"13675",2020-10-09,26016,"Benjamín Hill",23,0
"13676",2020-10-09,26017,"Caborca",1456,0
"13677",2020-10-09,26018,"Cajeme",4559,0
"13678",2020-10-09,26019,"Cananea",584,7
"13679",2020-10-09,26020,"Carbó",6,0
"13680",2020-10-09,26022,"Cucurpe",3,0
"13681",2020-10-09,26023,"Cumpas",17,0
"13682",2020-10-09,26024,"Divisaderos",5,0
"13683",2020-10-09,26025,"Empalme",580,0
"13684",2020-10-09,26026,"Etchojoa",417,2
"13685",2020-10-09,26027,"Fronteras",16,0
"13686",2020-10-09,26070,"General Plutarco Elías Calles",106,0
"13687",2020-10-09,26028,"Granados",5,0
